user_id,book_id
6,8223
6,8233
6,2567
6,7537
6,3238
6,1879
6,9909
6,2542
6,301
6,5716
6,3139
6,4411
6,1740
6,9573
6,4399
6,2286
6,5106
6,3336
6,9480
7,1617
7,5608
7,4466
7,3418
7,8657
7,1825
7,9707
7,9682
7,9748
7,1328
7,8061
7,2610
7,8513
7,3111
7,8238
7,5656
7,1008
7,7319
7,2182
7,7898
7,8833
7,9045
7,9953
7,8822
7,8993
7,3637
7,7541
7,196
7,8163
7,8702
7,1013
7,8213
7,8055
7,4541
7,9597
7,4226
7,9873
7,5114
7,8225
7,5499
7,7248
7,1011
7,9902
7,95
7,1988
8,9338
8,3887
8,3015
8,827
8,5601
8,6877
8,9406
8,3425
8,6113
8,2901
8,9282
8,4080
8,5188
8,7319
8,4065
8,3674
8,7101
8,203
8,4581
8,1836
8,2300
8,8394
8,9050
8,839
8,6533
8,7155
8,1882
8,2923
8,6973
8,9817
8,5252
8,1561
8,703
8,8152
8,8591
8,8025
8,3147
8,2021
8,3536
8,11
8,2891
8,9539
8,19
8,6600
8,5644
8,6942
8,5294
8,6358
8,925
8,9685
8,9996
8,8610
8,3457
8,4279
8,2165
8,7651
9,9772
9,2701
9,3347
9,5554
9,5860
9,1804
9,8919
9,7573
9,4360
9,4378
9,9003
9,3723
9,4523
9,7041
9,4768
9,5237
9,2655
9,5070
9,5791
9,4104
9,3738
9,823
9,829
9,2579
9,8776
10,3782
10,8293
10,6081
10,9488
10,3997
10,4925
10,405
10,3843
10,1768
10,7118
10,1539
10,9913
10,4975
10,9531
10,1245
10,7043
10,8775
10,8986
10,8531
10,8256
10,7643
10,1315
10,5500
10,6574
10,4809
10,1306
10,2029
10,9109
10,8339
10,6370
10,1869
10,7448
10,8078
10,2088
10,497
10,9158
10,5582
10,9324
10,8491
10,9395
10,4683
10,118
10,4900
10,7565
10,1797
10,9039
10,2041
11,4454
11,8177
11,8314
11,5707
11,9473
11,5994
11,2315
11,4129
11,7113
11,2163
11,8484
11,7853
11,6036
11,7066
11,6034
11,2435
11,560
11,3890
11,9790
11,7052
11,9488
11,4447
11,7458
11,5821
11,6579
11,7409
11,1718
11,1822
11,1497
11,4645
11,6324
11,1954
11,5031
11,4452
11,6609
11,2992
11,8348
11,1789
11,9648
11,9898
11,7451
11,6066
11,9391
11,4765
11,4830
11,7360
11,5486
11,1859
11,7531
11,6789
11,1913
11,8160
11,6315
11,3111
11,5070
11,7625
11,5108
11,2417
11,1396
11,3839
12,5049
12,1033
12,3712
12,446
12,7085
12,3195
12,8840
12,4445
12,6867
12,9568
12,3657
12,7240
12,8356
12,5457
12,9298
12,3914
12,9508
12,6929
12,4207
12,4233
12,3152
12,1621
12,5448
12,5489
12,5210
12,1974
12,6987
12,5971
12,1815
12,9529
12,8900
12,167
12,2100
12,1131
12,2518
12,2782
12,4521
12,927
12,479
12,83
12,3115
12,1869
13,6088
13,4245
13,8231
13,6774
13,1639
13,4231
13,7548
13,1384
13,3411
13,6725
13,2476
13,2409
13,2322
13,336
13,6564
13,358
13,725
13,740
13,568
13,8213
13,1075
13,60
13,8965
13,6019
13,532
13,5274
14,3051
14,662
14,5412
14,8629
14,970
14,4860
14,2796
14,3369
14,6186
14,2377
14,841
14,5611
14,4846
14,7132
14,2978
14,2518
14,8424
14,8543
14,1010
14,9605
14,9243
14,7632
14,379
14,5018
14,7254
14,337
14,293
14,6553
14,9054
14,2097
14,5671
14,6216
14,3869
14,9353
14,4340
15,6562
15,2898
15,6730
15,3086
15,5050
15,477
15,3409
15,2970
15,1929
15,973
15,3993
15,5124
15,8224
15,540
15,8572
15,1642
15,1074
15,8974
15,1796
15,115
15,280
15,9504
15,5774
15,1029
15,9993
15,762
15,8041
15,73
15,7501
15,1820
15,1134
15,4547
15,6965
15,2131
16,4261
16,4598
16,5561
16,599
16,5604
16,8378
16,6361
16,8987
16,3337
16,2393
16,4357
16,2845
16,6577
16,5672
16,6234
16,6688
16,4409
16,152
16,7397
16,3834
16,8090
16,2836
17,3269
17,313
17,6747
17,9682
17,5486
17,8501
17,1238
17,8353
17,2743
17,9015
17,4632
17,5898
17,5020
17,9033
17,3154
17,9129
17,8766
17,6180
17,1758
17,2882
17,7065
17,7521
17,9742
17,3145
17,7243
17,4773
17,2477
17,9780
17,1799
17,4765
17,9568
17,6612
17,2203
17,8176
17,216
17,4208
17,3559
17,1923
17,8076
17,6925
17,1801
17,8561
17,8905
17,3334
17,8402
17,7656
17,4801
17,6381
18,9745
18,951
18,2136
18,7463
18,7350
18,4501
18,4714
18,976
18,6940
18,2683
18,3675
18,9620
18,6252
18,9387
18,5033
18,4409
18,8000
18,7837
18,708
18,2838
18,4384
18,6568
18,2288
18,1943
18,5748
18,2717
18,2202
18,262
18,1853
18,9013
18,83
18,3214
18,2739
18,6439
18,4237
18,406
18,1989
18,2944
18,9560
18,7893
18,8877
18,8801
18,7203
18,9528
18,2328
19,2531
19,973
19,8652
19,2767
19,8289
19,5811
19,7279
19,9217
19,5510
19,2616
19,6634
19,5517
19,4515
19,3139
19,8525
19,2181
19,2221
19,9040
19,3342
19,8788
19,7559
19,6325
19,4792
19,5530
19,3346
19,4887
19,7862
19,7703
19,9291
19,2201
19,3195
19,5236
19,2967
19,6649
19,6898
20,495
20,4896
20,4354
20,3719
20,3637
20,845
20,1446
20,5886
20,4852
20,123
20,5154
20,9076
20,9001
20,315
20,5349
20,8671
20,555
20,6277
20,5944
20,7186
20,6930
20,5706
20,8007
20,5789
20,2546
20,2762
20,5773
20,5585
20,3576
20,9897
20,4317
20,7468
20,9044
20,3810
20,5182
20,4585
20,618
20,6651
20,2075
20,3792
21,348
21,4895
21,594
21,8642
21,1385
21,5470
21,8110
21,9312
21,7513
21,6438
21,5912
21,3775
21,2795
21,6197
21,1922
21,7553
21,7035
21,2117
21,4450
21,5792
21,2183
21,923
21,3595
21,6708
21,2706
21,4269
21,2200
21,8661
21,5841
21,7389
21,3181
21,8799
21,6461
21,7695
21,2500
21,8913
21,8241
21,6623
21,3765
21,4611
21,7471
21,5271
21,8104
21,5360
21,4375
21,1525
21,3070
21,6242
21,750
22,6517
22,9121
22,5085
22,4730
22,6957
22,4719
22,6516
22,4600
22,9469
22,3444
22,5543
22,300
22,7684
22,106
22,3849
22,2887
22,7726
22,2485
22,9552
22,6693
22,7259
22,3407
22,404
22,3992
22,2090
22,9023
22,6299
22,2600
22,5593
22,53
22,2799
22,8269
22,1138
22,1259
22,9581
22,8812
22,459
22,2754
22,5702
22,7249
22,3329
22,9580
22,2488
23,5331
23,6158
23,7335
23,3042
23,8529
23,8987
23,2330
23,6764
23,8946
23,687
23,1737
23,3601
23,4748
23,1511
23,557
23,3084
23,5190
23,2575
23,1946
23,6242
23,8082
23,3350
23,7891
23,8201
23,5516
23,7795
23,3179
23,8172
23,1786
23,2586
23,1607
23,5133
23,6790
23,2196
23,1267
23,9150
24,7783
24,4396
24,1379
24,1348
24,3963
24,2141
24,3218
24,7471
24,574
24,2262
24,6176
24,3501
24,3746
24,285
24,2254
24,5879
24,4546
24,2463
24,9711
24,7788
24,5075
24,4767
24,5077
24,5997
24,9536
24,4072
24,8481
24,7700
24,3241
24,7961
24,8805
24,153
24,6663
24,626
24,4169
24,9152
24,3532
24,1347
24,398
24,3529
24,8388
24,8517
24,7969
24,102
24,5036
24,787
24,9279
24,32
24,5252
24,3874
25,7800
25,6231
25,7879
25,6268
25,8678
25,975
25,5640
25,2463
25,4496
25,8380
25,897
25,9747
25,2864
25,5231
25,4715
25,1809
25,3815
25,6352
25,440
25,7581
25,1169
25,9284
25,9629
25,1223
25,8899
25,216
25,4905
25,8135
25,7621
25,9235
25,4255
25,3087
25,4064
25,4506
25,3560
25,5948
25,312
25,3939
25,844
25,8076
25,4369
25,4686
25,4646
25,3727
25,9147
25,4266
25,3936
25,8016
25,3507
25,9453
25,2376
25,7747
25,2353
25,7996
25,8361
25,7132
25,533
26,7117
26,9902
26,1133
26,7342
26,3057
26,77
26,3050
26,9607
26,974
26,6126
26,6918
26,5811
26,4188
26,8586
26,9756
26,3298
26,3880
26,379
26,28
26,117
26,1696
26,7767
26,8733
26,1818
26,6179
26,7930
26,9961
26,878
26,3557
26,100
26,2248
26,8654
26,771
26,6994
26,6707
26,125
26,1684
26,4598
26,1984
26,8518
26,9045
27,6513
27,2717
27,9425
27,1658
27,8202
27,8248
27,4967
27,5545
27,8907
27,1906
27,8883
27,7540
27,2834
27,5773
27,7876
27,3502
27,6576
27,4620
27,5109
27,2080
27,6326
27,8914
27,1936
27,9278
27,9071
27,3856
27,6231
27,9595
27,5009
27,6152
27,445
27,7528
27,5662
27,3274
27,2438
27,2305
27,8115
27,6866
27,5051
27,1825
27,9539
27,1412
27,6307
27,8088
27,8567
27,6493
27,7615
27,3440
27,7634
27,1222
27,5546
27,7814
27,5507
27,2554
27,3432
27,667
27,43
27,1606
27,8629
27,379
28,6641
28,2921
28,8220
28,3324
28,6268
28,7365
28,7104
28,2468
28,1986
28,2871
28,6231
28,7805
28,8913
28,9246
28,4409
28,2597
28,1095
28,638
28,7676
28,8369
28,2062
28,4119
28,9855
28,6969
28,2914
28,5053
28,5759
28,4263
28,6582
28,724
28,733
28,4490
28,4409
28,4397
28,4514
28,1239
28,166
28,882
28,2338
28,7000
28,2989
28,1641
28,8312
29,9439
29,5901
29,3549
29,8827
29,4473
29,5716
29,7923
29,4188
29,1427
29,3030
29,9610
29,6664
29,8082
29,2644
29,5810
29,5676
29,3440
29,9834
29,808
29,5870
29,5681
29,1341
29,1640
29,7951
29,4390
29,294
29,3692
29,8107
29,4453
29,8951
29,2879
29,1333
29,3568
29,6694
29,3781
29,9591
29,3939
29,8066
29,6767
29,6590
29,6466
29,6143
29,6815
30,5932
30,467
30,9012
30,534
30,206
30,8247
30,4075
30,2447
30,9293
30,7260
30,2492
30,6992
30,5933
30,5085
30,2657
30,6134
30,2907
30,1650
30,5398
30,8308
30,6286
30,4158
30,3196
30,9030
30,7507
30,815
30,2879
30,9018
30,6439
30,148
30,8421
30,2194
30,9084
30,5984
31,9592
31,8604
31,7547
31,6007
31,2989
31,1805
31,6235
31,3506
31,9071
31,8248
31,2323
31,9940
31,6922
31,9643
31,7072
31,7175
31,8748
31,4381
31,7518
31,2640
31,7498
31,2245
31,9668
31,7445
31,1652
31,9767
31,58
31,6930
32,1648
32,8009
32,1980
32,6170
32,905
32,9067
32,1986
32,5345
32,5424
32,2932
32,7044
32,3695
32,9812
32,6933
32,1866
32,8312
32,8929
32,455
32,8455
32,9864
32,7301
32,533
32,5100
32,788
32,8261
32,8373
32,1921
32,9336
32,925
32,4333
32,6999
32,4246
32,30
32,1508
32,8714
32,4299
32,6332
33,8986
33,8880
33,3735
33,7445
33,8184
33,343
33,5616
33,2957
33,881
33,4254
33,9449
33,6236
33,1790
33,7321
33,7764
33,8182
33,9447
33,9703
33,5282
33,1670
33,6141
33,9930
33,8349
33,1974
33,1796
33,648
33,8424
33,9981
33,5876
33,9593
33,7564
33,3256
33,2916
33,5356
33,3477
33,9458
33,9244
33,6607
33,4088
33,9134
33,1160
33,2922
33,7813
33,4882
33,9690
33,4685
33,3007
33,6939
33,5444
33,6510
33,9509
33,1453
33,3598
33,1898
33,685
33,2699
33,7300
33,8390
34,6451
34,7615
34,6625
34,7986
34,4628
34,8799
34,7228
34,397
34,9926
34,3350
34,1459
34,1155
34,7174
34,2957
34,2354
34,8383
34,6146
34,5541
34,3295
34,6047
34,8633
34,923
34,7364
34,3700
34,4726
34,7986
34,6640
34,7704
34,6736
34,5084
34,1236
34,9153
34,8938
34,4976
34,8298
34,333
34,9178
34,4329
34,9800
35,4800
35,6174
35,1953
35,2475
35,7592
35,620
35,988
35,6272
35,4087
35,2562
35,2826
35,5709
35,6710
35,5820
35,8094
35,2244
35,6998
35,9845
35,8844
35,287
35,9428
35,9079
35,983
35,1368
35,4806
35,3954
35,4509
35,1867
35,4760
35,3862
35,6211
35,771
35,3857
35,7703
35,3667
35,8261
35,6906
35,3037
35,2514
35,6906
35,6646
35,9833
35,261
35,5294
35,3354
35,7947
35,7565
35,9247
35,4672
35,7605
35,2964
35,6802
35,5411
35,9894
35,3860
35,6940
35,7932
35,3423
35,9148
35,4965
36,6511
36,771
36,9234
36,4758
36,4661
36,3748
36,5364
36,3810
36,9327
36,1729
36,9297
36,9141
36,2482
36,553
36,4595
36,4813
36,3269
36,7991
36,4838
36,1854
36,4932
36,1500
36,7941
36,2847
37,3084
37,4500
37,6938
37,705
37,3234
37,5534
37,9557
37,1126
37,1166
37,8398
37,8924
37,5638
37,6288
37,5179
37,9876
37,7451
37,587
37,1550
37,8863
37,743
37,4793
37,9110
37,8841
37,3027
37,5335
37,6111
37,8650
37,1203
37,2669
37,4643
37,9450
37,7569
37,7953
37,1673
37,2344
37,4977
37,9259
37,1081
37,3344
37,9472
37,3831
37,9315
37,5217
37,9149
37,394
37,7509
37,2103
37,8957
37,6303
37,9974
37,927
37,7774
37,2637
37,5234
37,3636
38,7986
38,8319
38,1371
38,467
38,882
38,4275
38,4058
38,1367
38,3444
38,8641
38,7392
38,2333
38,974
38,729
38,1668
38,6426
38,2762
38,340
38,5267
38,8946
38,257
38,5159
38,4546
38,9591
38,432
38,1209
38,4294
38,4458
38,1466
38,2212
39,7042
39,7596
39,2389
39,9786
39,1594
39,725
39,9614
39,4812
39,1672
39,7968
39,9290
39,3999
39,2152
39,4295
39,1677
39,6275
39,4992
39,9914
39,4372
39,3654
39,4730
39,5763
39,5902
39,553
39,37
40,8840
40,4307
40,355
40,1683
40,4615
40,5619
40,1873
40,4042
40,5932
40,1394
40,8153
40,489
40,3650
40,2390
40,3890
40,9356
40,3240
40,8530
40,2553
40,7256
40,4911
40,8758
40,3373
40,7253
40,2013
40,6876
40,4818
40,1030
40,3684
40,8042
40,5233
40,9612
40,7143
40,7217
40,604
40,5151
40,544
40,3299
40,2971
40,8866
40,8953
40,9994
40,9237
40,8311
40,1252
40,7013
40,2679
40,3269
40,9274
40,801
40,1385
41,8112
41,8
41,9391
41,1368
41,7470
41,405
41,2128
41,8425
41,8722
41,4642
41,3362
41,3975
41,1597
41,7853
41,6033
41,2424
41,5145
41,3483
41,4292
41,6832
41,4948
41,214
41,6502
41,8630
41,8066
41,5048
41,1758
41,5463
41,2412
41,414
41,5700
41,2052
41,4505
41,6330
41,7391
41,2516
41,2595
41,7881
41,2451
41,7945
41,1672
41,4109
41,1946
41,6404
41,3573
41,7346
41,8555
41,3820
41,8311
41,754
41,1830
42,1411
42,2874
42,5214
42,7987
42,3143
42,4715
42,4937
42,1041
42,1726
42,8146
42,8708
42,8733
42,5748
42,492
42,379
42,2686
42,442
42,2325
42,6512
42,8048
42,9388
42,6955
42,3318
42,3079
42,9884
42,6690
42,2795
42,9191
42,5693
42,4378
42,329
42,4762
42,1480
43,4393
43,4861
43,2575
43,1524
43,500
43,4428
43,177
43,2812
43,236
43,5450
43,1402
43,7886
43,7618
43,1702
43,283
43,8821
43,8027
43,1012
43,3929
43,5638
43,1085
43,4343
43,9879
43,7083
43,8045
43,8227
43,1981
43,8232
43,7778
43,8613
43,7669
43,8032
43,5098
43,2587
43,9511
43,9652
43,9475
43,9027
43,7684
43,8658
43,6140
43,1056
43,8828
43,3535
43,1273
43,3828
43,5411
43,6315
43,3278
43,3541
43,3785
43,7311
43,165
43,2343
43,8749
43,155
44,3273
44,412
44,4864
44,1208
44,686
44,6953
44,4496
44,8568
44,9437
44,9802
44,4484
44,4717
44,9423
44,5035
44,1188
44,5009
44,6506
44,5004
44,1871
44,1032
44,1370
44,3989
44,3273
44,871
44,6968
44,2520
45,9643
45,6679
45,7267
45,9816
45,1771
45,7332
45,9767
45,712
45,9155
45,6699
45,6111
45,8436
45,8215
45,2204
45,4838
45,5437
45,2517
45,3399
45,3848
45,6526
45,9000
45,310
45,9549
45,33
45,9501
45,6945
45,7296
45,6359
45,5799
45,4287
45,5136
45,8423
45,2504
45,7905
45,8900
45,3753
45,4776
45,6305
45,5287
45,2199
45,6335
45,422
45,7323
45,4982
45,4159
45,9144
45,6609
45,3109
45,9844
45,4914
46,2067
46,2421
46,271
46,2863
46,4528
46,7545
46,6474
46,8916
46,147
46,7638
46,9872
46,1032
46,4597
46,1779
46,4688
46,2729
46,2979
46,6957
46,632
46,6682
46,1028
46,7531
46,7221
46,5953
46,9150
46,5108
46,2772
46,1265
46,8899
46,3522
46,4935
46,1736
46,2245
46,8498
46,7927
46,2785
46,1528
46,8051
46,6510
46,8354
46,9798
46,986
46,4445
46,2436
46,2967
47,5661
47,6378
47,7439
47,3663
47,7979
47,1557
47,4080
47,8819
47,3159
47,9803
47,9374
47,2735
47,4784
47,1907
47,9748
47,6374
47,2898
47,4497
47,888
47,5903
47,7564
47,4491
47,2565
47,8216
47,5714
47,5807
47,6571
47,8360
47,583
48,7769
48,7809
48,11
48,1982
48,1274
48,8604
48,6057
48,7079
48,6621
48,7036
48,8564
48,7767
48,6794
48,2925
48,7670
48,9783
48,4620
48,5307
48,7569
48,1289
48,8263
48,8226
48,6524
48,6595
48,6563
48,6540
48,631
48,5627
48,1276
48,7171
48,2373
48,1319
48,1526
48,7967
48,686
48,9364
48,2760
48,4656
48,6299
48,1809
48,7614
48,537
48,7420
48,234
49,6963
49,6694
49,8014
49,8701
49,3019
49,6390
49,6766
49,7688
49,9989
49,7180
49,2702
49,4564
49,4109
49,3711
49,4661
49,2811
49,3152
49,3874
49,8931
49,3564
49,9461
49,4493
49,7567
49,8454
49,2293
49,489
49,8480
49,1393
49,1864
49,4703
49,9300
49,389
49,2170
49,316
49,6864
49,5796
49,8981
49,5688
49,2094
49,9459
49,1477
49,8449
49,8672
49,9065
49,493
50,8147
50,7338
50,4978
50,7423
50,5249
50,9994
50,3923
50,6650
50,6474
50,1506
50,4037
50,6872
50,9307
50,3476
50,2467
50,3009
50,3791
50,5643
50,4675
50,9732
50,4850
50,8014
50,13
50,8541
50,9263
50,7578
50,8255
50,6618
50,7945
50,3352
50,544
50,7042
50,4391
50,180
50,9171
50,8549
50,8282
50,8470
51,4565
51,8473
51,452
51,9488
51,418
51,8291
51,7670
51,659
51,6418
51,6515
51,332
51,9404
51,1015
51,9815
51,554
51,412
51,3947
51,238
51,8177
51,4285
51,1397
51,8155
51,8423
51,6366
51,8140
51,7270
52,8591
52,4252
52,5804
52,8370
52,7327
52,9425
52,9274
52,2105
52,1859
52,2433
52,5400
52,7727
52,4057
52,1528
52,6118
52,8949
52,2703
52,4716
52,3603
52,6036
52,1974
52,7445
52,4968
52,8610
53,4666
53,8923
53,1351
53,7341
53,3159
53,3816
53,5856
53,4648
53,7184
53,447
53,2813
53,5352
53,6309
53,7374
53,4267
53,9869
53,517
53,855
53,4785
53,1638
53,8279
53,4551
53,4036
53,8832
53,2361
53,4130
53,7321
53,6286
53,8179
53,6429
53,5782
53,9353
54,4331
54,1424
54,9239
54,2682
54,5903
54,4941
54,7628
54,2504
54,8538
54,9507
54,6396
54,1993
54,3332
54,7797
54,5620
54,8410
54,9363
54,7140
54,1846
54,1110
54,4614
54,9952
54,5302
54,2035
54,9889
54,9997
54,7778
54,8116
54,5388
54,5668
54,5577
54,9749
54,2364
54,1651
54,1907
54,1958
54,3501
54,8438
54,954
54,2215
54,3931
54,545
54,1885
54,4920
54,1309
54,7325
54,7534
54,8020
54,4576
54,8051
54,4842
54,938
55,6389
55,165
55,4331
55,2678
55,6209
55,1976
55,3325
55,3553
55,2484
55,9972
55,3408
55,1707
55,1666
55,6376
55,6700
55,8476
55,248
55,4079
55,3978
55,2962
55,9495
55,9482
55,9168
55,300
55,8996
55,6115
55,5286
55,3494
55,1564
55,7359
55,9382
55,571
55,3671
55,5016
55,5394
55,7470
55,5963
55,6549
55,7177
55,2698
55,62
55,4583
55,4243
56,9203
56,8787
56,3729
56,8699
56,7120
56,2096
56,7264
56,8136
56,9420
56,3630
56,540
56,4390
56,6569
56,151
56,2536
56,1285
56,919
56,3026
56,1362
56,9837
56,1588
56,5921
56,8612
56,469
56,1608
56,8011
56,8774
56,4876
57,1975
57,8222
57,4060
57,5552
57,1167
57,1546
57,3233
57,8667
57,843
57,9376
57,9529
57,6749
57,9339
57,9552
57,6992
57,8165
57,7425
57,5209
57,40
57,6440
57,4265
57,8267
57,8718
57,174
57,6245
57,325
57,2607
57,3937
57,1144
57,6137
57,5239
57,8748
57,5046
57,3856
57,526
57,6092
57,320
57,3041
57,9661
57,2781
57,4946
57,9248
57,8768
57,9490
57,8543
57,9581
57,5448
57,6974
57,1147
57,8879
57,3397
57,1497
58,5834
58,4509
58,9872
58,9670
58,9317
58,4687
58,4836
58,466
58,7821
58,7817
58,9965
58,332
58,4158
58,6429
58,9675
58,3294
58,7184
58,3865
58,9714
58,4168
58,8678
58,9631
58,9654
58,3157
58,841
58,7888
58,1734
58,7810
58,8311
58,4464
58,9057
58,7769
58,7579
58,1790
58,8394
58,8907
58,9414
58,2125
58,1878
58,8985
58,7979
58,722
58,7253
58,2871
58,7393
58,3054
58,6978
58,5859
58,7246
58,8001
58,5169
58,9159
58,1076
58,2262
58,3203
58,6815
58,4150
58,6375
58,3312
58,6090
59,5662
59,6196
59,8565
59,3053
59,1152
59,5480
59,8983
59,8484
59,2474
59,9414
59,3676
59,8879
59,7448
59,2451
59,554
59,4516
59,6892
59,1116
59,8460
59,4669
59,722
59,8717
59,4851
59,6723
59,93
59,7477
59,4559
59,9032
59,2847
59,7155
59,6994
59,150
59,9939
59,8895
59,9468
59,4937
59,8413
59,4208
59,8948
59,5812
59,4538
59,5276
59,7827
59,6640
59,5542
59,3229
59,4691
59,6235
59,8914
59,7002
59,6817
59,5543
59,4938
59,8544
59,6619
59,4310
60,5576
60,248
60,6877
60,9976
60,8792
60,2588
60,4778
60,2848
60,1756
60,2920
60,666
60,4249
60,4594
60,3169
60,4731
60,4242
60,6550
60,9612
60,1196
60,300
60,6674
60,7179
60,1838
60,7303
60,1531
60,3191
60,6942
60,2556
60,7146
60,6128
60,8472
60,6971
60,9747
60,7087
60,327
60,5473
60,150
60,1437
60,2101
60,2305
60,3288
60,9133
60,7472
60,4242
60,7067
60,8073
60,1304
60,2169
60,8769
60,8689
60,2190
60,4765
60,6237
60,2236
60,9855
61,4557
61,9718
61,2305
61,4813
61,2058
61,2583
61,160
61,3757
61,9884
61,6449
61,9090
61,857
61,9149
61,2292
61,2846
61,4155
61,165
61,8728
61,4289
61,12
61,5176
61,6589
61,7314
61,2164
61,2374
61,4418
61,8917
61,8398
61,1716
61,5513
61,5117
61,5132
61,1275
61,8751
62,6042
62,3095
62,2479
62,4712
62,1961
62,2657
62,2221
62,1834
62,8320
62,3087
62,7755
62,6912
62,4923
62,6070
62,8921
62,9644
62,4333
62,73
62,3584
62,9453
62,9827
62,3228
62,7545
62,4966
62,9545
62,6811
62,2662
62,7038
62,1273
62,9890
62,4690
62,5275
62,954
62,1001
62,9258
62,6613
62,6855
62,1336
62,3530
62,8340
62,1114
62,6816
62,4545
62,298
62,63
62,4860
62,3169
62,6815
62,2306
62,1440
62,2316
62,9637
62,254
62,712
62,8604
62,3983
62,3920
62,5083
62,9757
63,5759
63,3281
63,6112
63,7055
63,7723
63,7440
63,5739
63,9882
63,2643
63,1113
63,2333
63,8608
63,3429
63,986
63,26
63,9056
63,8556
63,5468
63,4445
63,5214
63,9915
63,76
63,300
63,3385
63,3052
63,5718
63,6742
63,1052
63,1490
63,3050
63,2849
63,967
63,4388
63,8331
63,1596
63,1726
63,8686
63,5066
63,3316
63,740
63,8489
64,4854
64,5439
64,3828
64,9595
64,7942
64,3072
64,4346
64,2120
64,8520
64,2310
64,7973
64,137
64,2763
64,1006
64,5002
64,3086
64,2965
64,4461
64,8761
64,4683
64,1254
64,4611
64,3853
64,3704
64,6995
64,5073
64,6162
64,2741
64,797
64,1824
64,731
64,3059
64,6517
64,269
64,6522
64,3386
64,4668
64,6477
64,7109
64,3170
64,1049
64,7941
64,2731
64,9394
64,7571
64,603
64,5096
64,983
64,7023
64,8778
64,7387
64,2186
64,9206
64,6649
64,7328
64,2252
64,201
64,8145
64,3059
64,6037
65,4933
65,4797
65,3382
65,6518
65,794
65,8863
65,4881
65,3223
65,4132
65,5495
65,1155
65,3862
65,5088
65,9249
65,9301
65,5092
65,6311
65,5164
65,3016
65,9450
65,2455
65,2188
65,6487
65,8597
65,7298
65,2726
65,9398
65,2288
66,5284
66,3399
66,7314
66,7620
66,2174
66,7999
66,7113
66,8507
66,5643
66,914
66,2943
66,2570
66,5933
66,7011
66,1806
66,8378
66,5177
66,8873
66,5619
66,5566
66,988
66,5600
66,7605
66,8855
66,7575
66,7961
66,1795
66,5524
66,9095
66,5496
66,36
66,335
66,2905
66,1251
66,5003
66,8633
66,5671
66,887
66,9704
66,6707
66,1558
66,6263
66,5359
66,21
66,9500
66,1352
67,462
67,2712
67,1452
67,3953
67,565
67,1810
67,6252
67,4812
67,7884
67,7683
67,899
67,4522
67,9021
67,5424
67,6377
67,7251
67,2016
67,5364
67,9080
67,3539
67,7577
67,1325
67,6059
68,4931
68,7954
68,8924
68,4275
68,1693
68,4934
68,8512
68,483
68,8327
68,4704
68,7668
68,2006
68,3776
68,5911
68,7089
68,3980
68,3875
68,9447
68,1716
68,2656
68,5545
68,5094
69,2580
69,8979
69,8599
69,1513
69,2206
69,1548
69,2978
69,3575
